cor,crashed,distance,dt,exception,lambda,mean_ego_speed,mean_iterations,mean_search_time,min_ego_speed,min_speed,n_steps,nb_brakes,reward,rng_seed,solver,steps_in_lane,steps_to_lane,terminal
1.0,false,1007.1220606055078,0.75,false,1.0,33.57073535351693,,,33.57073535351695,29.222010269540736,40,0,0.0,40001,simple,0,,distance
1.0,false,861.5377723550321,0.75,false,1.0,28.017488531870963,,,19.3877602043854,19.3877602043854,41,0,0.1285121565651031,40002,simple,1,41,lane
1.0,false,1022.3158517283764,0.75,false,1.0,34.07719505761255,,,34.07719505761255,29.088646797006337,40,0,0.0,40003,simple,0,,distance
1.0,false,1005.7118313015386,0.75,false,1.0,32.70607581468418,,,32.70607581468418,27.700855404189387,41,0,0.0,40004,simple,0,,distance
1.0,false,1014.1963918277698,0.75,false,1.0,26.005035687891535,,,18.800708764814587,18.800708764814587,52,0,0.0,40005,simple,0,,distance
1.0,false,1002.9760053086775,0.75,false,1.0,32.61710586369683,,,26.478156473812625,26.478156473812625,41,0,0.0,40006,simple,0,,distance
1.0,false,1011.9547394384998,0.75,false,1.0,34.59674322866666,,,33.79203902968134,29.247894689138537,39,0,0.0,40007,simple,0,,distance
1.0,false,1008.8931867127351,0.75,false,1.0,32.809534527243414,,,31.90404672236538,30.10038294969255,41,0,0.0,40008,simple,0,,distance
1.0,false,1008.2093388199795,0.75,false,1.0,33.606977960665986,,,33.606977960666,29.11927676832504,40,0,0.0,40009,simple,0,,distance
1.0,false,1021.8201991842411,0.75,false,1.0,33.22992517672329,,,33.22992517672331,27.912378824761703,41,0,0.0,40010,simple,0,,distance
1.0,false,1008.2393843141233,0.75,false,1.0,33.60797947713744,,,30.276637629537376,29.63981456911806,40,0,0.0,40011,simple,0,,distance
1.0,false,726.693391591701,0.75,false,1.0,23.06963147910162,,,15.31070290767304,15.31070290767304,42,0,0.12208654873684793,40012,simple,1,42,lane
1.0,false,906.9030787150213,0.75,false,1.0,32.681192025766535,,,30.64402986360436,27.63757310906032,37,0,0.15777921478822676,40013,simple,1,37,lane
1.0,false,1009.3495918621416,0.75,false,1.0,32.042844186099735,,,31.24820132895691,30.286792626183683,42,0,0.0,40014,simple,0,,distance
1.0,false,452.32045778450515,0.75,false,1.0,33.50521909514853,,,30.941408597048756,28.50755099947583,18,0,0.41812033521917696,40015,simple,1,18,lane
1.0,false,1017.0507278558241,0.75,false,1.0,33.90169092852747,,,32.57231435941807,30.218420639150793,40,0,0.0,40016,simple,0,,distance
1.0,false,1023.580812479497,0.75,false,1.0,33.28718089364218,,,33.287180893642194,30.13012264486331,41,0,0.0,40017,simple,0,,distance
1.0,false,1011.5508074315215,0.75,false,1.0,31.365916509504544,,,28.48172947176191,26.712367548871242,43,0,0.0,40018,simple,0,,distance
1.0,false,751.2806431478576,0.75,false,1.0,26.36072432097746,,,23.360724320977432,23.360724320977432,38,0,0.14989025404881542,40019,simple,1,38,lane
1.0,false,1002.6746132583917,0.75,false,1.0,38.19712812412921,,,33.41699897414872,29.440170710877084,35,0,0.0,40020,simple,0,,distance
1.0,false,1025.442539707571,0.75,false,1.0,34.18141799025237,,,33.15954299025235,29.190763082180847,40,0,0.0,40021,simple,0,,distance
1.0,false,1018.1721946581065,0.75,false,1.0,32.32292681454307,,,31.04614110025735,30.163775309771285,42,0,0.0,40022,simple,0,,distance
1.0,false,993.5255058200346,0.75,false,1.0,27.034707641361486,,,20.66061402469706,20.66061402469706,49,0,0.0852575903343082,40023,simple,1,49,lane
1.0,false,1006.7451896363085,0.75,false,1.0,33.55817298787695,,,33.558172987876965,29.546942885265878,40,0,0.0,40024,simple,0,,distance
1.0,false,1020.2392718522261,0.75,false,1.0,33.17851290576345,,,33.178512905763434,29.933828808847696,41,0,0.0,40025,simple,0,,distance
1.0,false,899.560365624806,0.75,false,1.0,35.27687708332572,,,33.64452414214923,29.353229934378234,34,0,0.18402591023557577,40026,simple,1,34,lane
1.0,false,1019.1590012481996,0.75,false,1.0,33.97196670827332,,,33.97196670827334,29.618750119693907,40,0,0.0,40027,simple,0,,distance
1.0,false,358.49691249971863,0.75,false,1.0,29.874742708309885,,,26.288805208309874,25.78784470484824,16,1,0.0,40028,simple,1,16,lane
1.0,false,1003.1935259945334,0.75,false,1.0,29.078073217232852,,,24.374404001509454,24.374404001509454,46,0,0.0,40029,simple,0,,distance
1.0,false,222.8144712964561,0.75,false,1.0,33.00955130317868,,,32.05121796984535,30.92608502394642,9,0,0.6634204312890623,40030,simple,1,9,lane
1.0,false,1000.2081923470378,0.75,false,1.0,31.01420751463683,,,22.812645183700226,22.812645183700226,43,0,0.0,40031,simple,0,,distance
1.0,false,1001.8444978777778,0.75,false,1.0,37.10535177325103,,,34.15743510658436,29.924601169045815,36,0,0.0,40032,simple,0,,distance
1.0,false,1006.7394200787865,0.75,false,1.0,32.739493335895496,,,32.73949333589545,30.911366883628205,41,0,0.0,40033,simple,0,,distance
1.0,false,1006.4645108652213,0.75,false,1.0,33.54881702884071,,,33.54881702884072,32.01945060669327,40,0,0.0,40034,simple,0,,distance
1.0,false,1004.8789978088928,0.75,false,1.0,32.67899179866318,,,32.67899179866321,30.213081099566498,41,0,0.0,40035,simple,0,,distance
1.0,false,1015.4105625554839,0.75,false,1.0,33.02148170912143,,,33.02148170912145,29.558711826695358,41,0,0.0,40036,simple,0,,distance
1.0,false,1013.7539183207366,0.75,false,1.0,33.79179727735789,,,33.79179727735792,30.749986722607645,40,0,0.0,40037,simple,0,,distance
1.0,false,223.02299485155663,0.75,false,1.0,33.04044368171209,,,32.1654436817121,29.279938843319226,9,0,0.6634204312890623,40038,simple,1,9,lane
1.0,false,663.7797724559698,0.75,false,1.0,31.60856059314142,,,28.069454473842626,26.490983000024663,28,0,0.25034408974245487,40039,simple,1,28,lane
1.0,false,1026.1554021439963,0.75,false,1.0,34.20518007146654,,,33.82148087173702,29.01516639071856,40,0,0.0,40040,simple,0,,distance
1.0,false,1011.2516360343541,0.75,false,1.0,32.88623206615786,,,32.88623206615787,30.51600698102329,41,0,0.0,40041,simple,0,,distance
1.0,false,634.5962152510962,0.75,false,1.0,25.640251121256412,,,20.844796575801865,20.844796575801865,33,0,0.1937114844585008,40042,simple,1,33,lane
1.0,false,788.5758102478721,0.75,false,1.0,33.917239150446115,,,33.13094882786548,29.81379742837701,31,0,0.2146387639429372,40043,simple,1,31,lane
1.0,false,723.6074804323268,0.75,false,1.0,32.16033246365897,,,27.360332463658978,26.438281881805146,30,1,0.0,40044,simple,1,30,lane
1.0,false,1019.1753600044502,0.75,false,1.0,33.97251200014834,,,33.97251200014832,30.625093739502088,40,0,0.0,40045,simple,0,,distance
1.0,false,1011.5172414543763,0.75,false,1.0,32.89486964079273,,,28.724137933475646,28.724137933475646,41,0,0.0,40046,simple,0,,distance
1.0,false,1004.3431530978481,0.75,false,1.0,37.19789455917956,,,33.51039455917957,29.471689255931974,36,0,0.0,40047,simple,0,,distance
1.0,false,1008.6198365136484,0.75,false,1.0,32.80064508987474,,,32.80064508987477,31.110730244481786,41,0,0.0,40048,simple,0,,distance
1.0,false,919.856445972495,0.75,false,1.0,26.662505680362173,,,19.407070897753464,19.407070897753464,46,0,0.09944025698709223,40049,simple,1,46,lane
1.0,false,1011.1511065197576,0.75,false,1.0,32.88296281365066,,,32.88296281365069,31.37909198500847,41,0,0.0,40050,simple,0,,distance
1.0,false,881.5204621913786,0.75,false,1.0,27.333967819887707,,,24.88338642453885,24.31217142258321,43,0,0.11598222130000553,40051,simple,1,43,lane
1.0,false,148.5438206196858,0.75,false,1.0,33.00973791548573,,,33.00973791548573,31.413719446446933,6,0,0.7737809374999999,40052,simple,1,6,lane
1.0,false,817.1560636879037,0.75,false,1.0,31.129754807158236,,,27.92704334858834,26.898424659643492,35,0,0.17482461472379698,40053,simple,1,35,lane
1.0,false,1007.4601424812256,0.75,false,1.0,32.76293146280408,,,30.90340296874126,26.20057710801688,41,1,-0.34056162628811465,40054,simple,0,,distance
1.0,false,1018.0025277094751,0.75,false,1.0,38.78104867464667,,,33.798905817503815,30.605889891285806,35,0,0.0,40055,simple,0,,distance
1.0,false,1018.9662935109292,0.75,false,1.0,33.965543117030975,,,33.85304311703098,30.074907448512604,40,0,0.0,40056,simple,0,,distance
1.0,false,1013.9913414643768,0.75,false,1.0,32.97532817770331,,,32.975328177703325,31.657028719263867,41,0,0.0,40057,simple,0,,distance
1.0,false,1005.6602155302731,0.75,false,1.0,32.704397253017014,,,26.687926486432175,26.687926486432175,41,0,0.0,40058,simple,0,,distance
