cor,crashed,distance,dt,exception,lambda,mean_ego_speed,mean_iterations,mean_search_time,min_ego_speed,min_speed,n_steps,nb_brakes,reward,rng_seed,solver,steps_in_lane,steps_to_lane,terminal
0.75,false,490.1045647456048,0.75,false,0.5,29.70330695427908,1000.0,0.7178181818181817,27.572625136097273,27.572625136097273,22,0,0.34056162628811465,40030,pomcpow,1,22,lane
0.75,false,260.85706201020207,0.75,false,0.5,31.619037819418434,1000.0,0.764,30.664492364872977,30.130064454914983,11,0,0.5987369392383786,40031,pomcpow,1,11,lane
0.75,false,644.816355824231,0.75,false,0.5,25.286915914675724,1000.0,0.6294117647058823,17.1582394440875,17.1582394440875,34,0,0.18402591023557577,40032,pomcpow,1,34,lane
0.75,false,389.9493494674137,0.75,false,0.5,32.495779122284475,1000.0,0.816,31.347341622284482,29.526497154187336,16,0,0.46329123015975293,40033,pomcpow,1,16,lane
0.75,false,488.16545090860893,0.75,false,0.5,32.54436339390726,1000.0,0.83,30.950613393907247,29.293583721217423,20,0,0.37735360253530714,40034,pomcpow,1,20,lane
0.75,false,1003.741218514676,0.75,false,0.5,30.41640056105079,1000.0,0.6856363636363636,22.123786924687124,22.123786924687124,44,0,0.0,40035,pomcpow,0,,distance
0.75,false,279.6274025312121,0.75,false,0.5,33.894230609843895,1000.0,0.7625454545454545,32.93968515529844,31.54721121148075,11,0,0.5987369392383786,40036,pomcpow,1,11,lane
0.75,false,219.75023602454127,0.75,false,0.5,32.55559052215426,1000.0,0.6422222222222222,31.138923855487597,29.461892436284533,9,0,0.6634204312890623,40037,pomcpow,1,9,lane
0.75,false,442.5249654178224,0.75,false,0.5,24.58472030099013,1000.0,0.614,19.459720300990135,19.459720300990135,24,0,0.30735686772502346,40038,pomcpow,1,24,lane
0.75,false,816.3673282247842,0.75,false,0.5,32.01440502842291,1000.0,0.7317647058823529,29.731316793128777,28.313030987234598,34,0,0.18402591023557577,40039,pomcpow,1,34,lane
0.75,false,488.9402826065524,0.75,false,0.5,32.59601884043683,1000.0,0.8216,30.177268840436817,28.44664572634321,20,0,0.37735360253530714,40040,pomcpow,1,20,lane
0.75,false,202.49900769208247,0.75,false,0.5,29.999852991419626,1000.0,0.48,28.124852991419623,26.731438546912663,9,0,0.6634204312890623,40041,pomcpow,1,9,lane
0.75,false,273.98582454604826,0.75,false,0.5,30.442869394005363,1000.0,0.816,27.94286939400537,27.94286939400537,12,0,0.5688000922764596,40042,pomcpow,1,12,lane
0.75,false,606.6372183280928,0.75,false,0.5,32.35398497749828,1000.0,0.7427199999999999,29.563984977498293,29.563984977498293,25,0,0.2919890243387723,40043,pomcpow,1,25,lane
0.75,false,703.9985529544052,0.75,false,0.5,31.28882457575134,1000.0,0.8121333333333334,26.576324575751343,26.576324575751343,30,0,0.2259355409925655,40044,pomcpow,1,30,lane
0.75,false,183.07456505518482,0.75,false,0.5,30.51242750919747,1000.0,0.479,28.778052509197465,28.11000982048057,8,0,0.6983372960937497,40045,pomcpow,1,8,lane
0.75,false,395.55105236339887,0.75,false,0.5,22.930495789182544,1000.0,0.5311304347826086,17.794626223965153,17.794626223965153,23,0,0.3235335449737089,40046,pomcpow,1,23,lane
0.75,false,417.93957068455313,0.75,false,0.5,24.228380909249456,1000.0,0.6450434782608695,19.271859170119015,19.271859170119015,23,0,0.3235335449737089,40047,pomcpow,1,23,lane
0.75,false,670.0616190465323,0.75,false,0.5,25.526156916058373,1000.0,0.6989714285714285,19.622585487486923,19.622585487486923,35,0,0.17482461472379698,40048,pomcpow,1,35,lane
0.75,false,322.7037260208363,0.75,false,0.5,23.903979705247135,1000.0,0.6471111111111111,19.54981303858046,19.54981303858046,18,0,0.41812033521917696,40049,pomcpow,1,18,lane
0.75,false,524.6468170695053,0.75,false,0.5,29.147045392750297,1000.0,0.6815,25.5689203927503,23.84026714970212,24,0,0.30735686772502346,40050,pomcpow,1,24,lane
0.75,false,717.7141647475049,0.75,false,0.5,29.90475686447937,1000.0,0.801125,26.95163186447938,26.125886258152548,32,0,0.20390682574579033,40051,pomcpow,1,32,lane
0.75,false,569.6622929155176,0.75,false,0.5,23.01665829961687,1000.0,0.5013333333333333,16.846203754162346,16.846203754162346,33,0,0.1937114844585008,40052,pomcpow,1,33,lane
0.75,false,313.5931319184364,0.75,false,0.5,32.163398145480656,1000.0,0.6116923076923078,30.951859683942196,28.528578195603934,13,0,0.5403600876626365,40053,pomcpow,1,13,lane
0.75,false,225.66275087837695,0.75,false,0.5,30.088366783783595,1000.0,0.6232,29.000866783783586,27.42655048432604,10,0,0.6302494097246091,40054,pomcpow,1,10,lane
0.75,false,1013.5748749871279,0.75,false,0.5,32.17698015832152,1000.0,0.6777142857142856,24.123408729750068,24.123408729750068,42,0,0.0,40055,pomcpow,0,,distance
0.75,false,895.8709543811675,0.75,false,0.5,23.889892116831135,1000.0,0.6219199999999999,19.127392116831132,19.127392116831132,50,0,0.08099471081759278,40056,pomcpow,1,50,lane
0.75,false,196.9615039045322,0.75,false,0.5,29.1794820599307,1000.0,0.5275555555555554,26.92948205993069,26.627297329252574,9,0,0.6634204312890623,40057,pomcpow,1,9,lane
0.75,false,689.3207306236187,0.75,false,0.5,21.374286220887402,1000.0,0.44753488372093025,17.10103040693391,17.10103040693391,43,0,0.11598222130000553,40058,pomcpow,1,43,lane
0.75,false,225.58001630684296,0.75,false,0.5,30.07733550757906,1000.0,0.5596,28.464835507579068,27.097594314571776,10,0,0.6302494097246091,40059,pomcpow,1,10,lane
0.75,false,654.5565764325754,0.75,false,0.5,33.56700391961925,1000.0,0.5826153846153846,32.283350073465414,29.532533743369363,26,0,0.27738957312183365,40060,pomcpow,1,26,lane
0.75,false,410.53823162182135,0.75,false,0.5,34.21151930181845,1000.0,0.66825,32.266206801818456,28.683479203589958,16,0,0.46329123015975293,40061,pomcpow,1,16,lane
0.75,false,711.4654303789818,0.75,false,0.5,23.71551434596606,1000.0,0.5334,19.637389345966064,19.637389345966064,40,0,0.1352759542790559,40062,pomcpow,1,40,lane
0.75,false,463.65937515367284,0.75,false,0.5,30.910625010244857,1000.0,0.6849999999999999,30.25437501024487,28.791233600077454,20,0,0.37735360253530714,40063,pomcpow,1,20,lane
0.75,false,368.4433640128551,0.75,false,0.5,23.393229461133657,1000.0,0.46399999999999997,17.482515175419366,17.482515175419366,21,0,0.35848592240854177,40064,pomcpow,1,21,lane
0.75,false,339.45830789232963,0.75,false,0.5,30.174071812651523,1000.0,0.5669333333333334,28.34907181265153,26.232081523922677,15,0,0.48767497911552943,40065,pomcpow,1,15,lane
0.75,false,191.91936300330687,0.75,false,0.5,31.986560500551146,1000.0,0.5145,31.330310500551143,28.184629367169304,8,0,0.6983372960937497,40066,pomcpow,1,8,lane
0.75,false,390.0289294144825,0.75,false,0.5,30.590504267802547,1000.0,0.7002352941176471,29.222857208979008,27.4304473991263,17,0,0.44012666865176525,40067,pomcpow,1,17,lane
0.75,false,356.5698769211905,0.75,false,0.5,33.959035897256236,1000.0,0.814,33.66439304011338,29.103339615757466,14,0,0.5133420832795047,40068,pomcpow,1,14,lane
0.75,false,147.03892120717933,0.75,false,0.5,32.67531582381763,1000.0,0.3673333333333333,31.550315823817627,28.27099574646235,6,0,0.7737809374999999,40069,pomcpow,1,6,lane
0.75,false,374.2038514915984,0.75,false,0.5,31.183654290966533,1000.0,0.6547499999999999,29.35552929096653,28.16237754535493,16,0,0.46329123015975293,40070,pomcpow,1,16,lane
0.75,false,608.3043966467159,0.75,false,0.5,25.346016526946496,1000.0,0.7152499999999999,19.3460165269465,19.3460165269465,32,0,0.20390682574579033,40071,pomcpow,1,32,lane
0.75,false,247.72314575241214,0.75,false,0.5,33.02975276698829,1000.0,0.6619999999999999,31.979752766988284,29.924349523546773,10,0,0.6302494097246091,40072,pomcpow,1,10,lane
0.75,false,633.0606696870693,0.75,false,0.5,29.10623768676181,1000.0,0.7177931034482758,19.653651479865268,19.653651479865268,29,0,0.2378268852553321,40073,pomcpow,1,29,lane
0.75,false,190.53965380064707,0.75,false,0.5,31.75660896677451,1000.0,0.45799999999999996,31.381608966774508,28.747379913970875,8,0,0.6983372960937497,40074,pomcpow,1,8,lane
0.75,false,179.78592769112876,0.75,false,0.5,29.964321281854794,1000.0,0.602,27.948696281854787,27.846143694507912,8,0,0.6983372960937497,40075,pomcpow,1,8,lane
0.75,false,600.0065009355028,0.75,false,0.5,33.333694496416825,1000.0,0.7546666666666666,30.34931949641681,27.60972020429669,24,0,0.30735686772502346,40076,pomcpow,1,24,lane
0.75,false,356.0961570691889,0.75,false,0.5,31.652991739483458,1000.0,0.7031999999999999,29.302991739483453,29.277132172589763,15,0,0.48767497911552943,40077,pomcpow,1,15,lane
0.75,false,469.7572131959067,0.75,false,0.5,31.317147546393777,1000.0,0.6808,29.667147546393792,27.931235627124405,20,0,0.37735360253530714,40078,pomcpow,1,20,lane
0.75,false,551.856263205064,0.75,false,0.5,31.991667432177625,1000.0,0.7347826086956522,29.415580475655887,28.245358700437173,23,0,0.3235335449737089,40079,pomcpow,1,23,lane
0.75,false,352.5776675685575,0.75,false,0.5,31.34023711720511,1000.0,0.6056,30.090237117205113,26.834924651984586,15,0,0.48767497911552943,40080,pomcpow,1,15,lane
0.75,false,350.9801008396177,0.75,false,0.5,29.24834173663481,1000.0,0.528,28.357716736634806,27.333798934628913,16,0,0.46329123015975293,40081,pomcpow,1,16,lane
0.75,false,521.522773319581,0.75,false,0.5,23.17878992531471,1000.0,0.5990666666666666,17.153789925314705,17.153789925314705,30,0,0.2259355409925655,40082,pomcpow,1,30,lane
0.75,false,494.1302683797416,0.75,false,0.5,22.718633028953636,1000.0,0.543448275862069,18.722943373781206,18.722943373781206,29,0,0.2378268852553321,40083,pomcpow,1,29,lane
0.75,false,612.7327995122325,0.75,false,0.5,32.6790826406524,1000.0,0.70432,29.679082640652382,27.286490278053698,25,0,0.2919890243387723,40084,pomcpow,1,25,lane
0.75,false,374.80870513448417,0.75,false,0.5,23.797378103776772,1000.0,0.5363809523809524,18.815235246633904,18.815235246633904,21,0,0.35848592240854177,40085,pomcpow,1,21,lane
0.75,false,390.1934317660499,0.75,false,0.5,37.161279215814275,1000.0,0.6491428571428571,34.348779215814275,28.27583969029267,14,0,0.5133420832795047,40086,pomcpow,1,14,lane
0.75,false,684.5239397710612,0.75,false,0.5,28.521830823794218,1000.0,0.672375,17.365580823794218,17.365580823794218,32,0,0.20390682574579033,40087,pomcpow,1,32,lane
0.75,false,490.5024828961042,0.75,false,0.5,23.357261090290677,1000.0,0.5122857142857142,16.78136823314781,16.78136823314781,28,0,0.25034408974245487,40088,pomcpow,1,28,lane
0.75,false,623.1596847498448,0.75,false,0.5,23.73941656189885,1000.0,0.5996571428571428,18.11441656189885,18.11441656189885,35,0,0.17482461472379698,40089,pomcpow,1,35,lane
0.75,false,365.21770847101845,0.75,false,0.5,23.188425934667837,1000.0,0.5462857142857143,19.456283077524972,19.456283077524972,21,0,0.35848592240854177,40090,pomcpow,1,21,lane
0.75,false,723.2459805548733,0.75,false,0.5,26.062918218193634,1000.0,0.6389189189189189,18.62372902900443,18.62372902900443,37,0,0.15777921478822676,40091,pomcpow,1,37,lane
0.75,false,374.5558539109174,0.75,false,0.5,23.781324057836024,1000.0,0.4504761904761905,18.6920383435503,18.6920383435503,21,0,0.35848592240854177,40092,pomcpow,1,21,lane
0.75,false,899.6970231028816,0.75,false,0.5,32.42151434604979,1000.0,0.7751351351351351,30.94178461632005,30.546216966320433,37,0,0.15777921478822676,40093,pomcpow,1,37,lane
0.75,false,536.0706690145395,0.75,false,0.5,22.336277875605813,1000.0,0.45449999999999996,17.847996625605802,17.847996625605802,32,0,0.20390682574579033,40094,pomcpow,1,32,lane
0.75,false,501.9958620530925,0.75,false,0.5,30.423991639581363,1000.0,0.6603636363636364,29.213764366854086,27.380896556192248,22,0,0.34056162628811465,40095,pomcpow,1,22,lane
0.75,false,472.1677407975119,0.75,false,0.5,24.213730297308302,1000.0,0.6303076923076922,18.458922605000623,18.458922605000623,26,0,0.27738957312183365,40096,pomcpow,1,26,lane
0.75,false,561.6284125038317,0.75,false,0.5,27.734736419942305,1000.0,0.6518518518518518,18.429180864386765,18.429180864386765,27,0,0.263520094465742,40097,pomcpow,1,27,lane
0.75,false,561.6099026446933,0.75,false,0.5,23.400412610195556,1000.0,0.5798749999999999,18.74806886019553,18.74806886019553,32,0,0.20390682574579033,40098,pomcpow,1,32,lane
0.75,false,393.7669164081319,0.75,false,0.5,30.883679718284856,1000.0,0.7256470588235293,29.096915012402512,26.830986905036198,17,0,0.44012666865176525,40099,pomcpow,1,17,lane
0.75,false,498.3727569316507,0.75,false,0.5,33.22485046211005,1000.0,0.6826,31.049850462110058,28.71321161885686,20,0,0.37735360253530714,40100,pomcpow,1,20,lane
0.75,false,474.82113333080576,0.75,false,0.5,22.610530158609798,1000.0,0.605,18.016780158609784,18.016780158609784,28,0,0.25034408974245487,40101,pomcpow,1,28,lane
0.75,false,613.1716076718579,0.75,false,0.5,24.04594539889639,1000.0,0.6324705882352941,20.615798340072864,20.615798340072864,34,0,0.18402591023557577,40102,pomcpow,1,34,lane
0.75,false,332.64971962268845,0.75,false,0.5,23.343839973521998,1000.0,0.5789473684210525,17.225418920890412,17.225418920890412,19,0,0.3972143184582181,40103,pomcpow,1,19,lane
0.75,false,352.32511479752765,0.75,false,0.5,31.317787982002457,1000.0,0.592,29.742787982002454,29.542171428234866,15,0,0.48767497911552943,40104,pomcpow,1,15,lane
0.75,false,368.65280104938876,0.75,false,0.5,23.406527050754843,1000.0,0.5034285714285714,17.763669907897693,17.763669907897693,21,0,0.35848592240854177,40105,pomcpow,1,21,lane
0.75,false,761.352099636788,0.75,false,0.5,23.60781704300118,1000.0,0.6443720930232558,16.55258448486162,16.55258448486162,43,0,0.11598222130000553,40106,pomcpow,1,43,lane
0.75,false,225.73780030403418,0.75,false,0.5,30.098373373871222,1000.0,0.7612,28.14837337387123,28.14837337387123,10,0,0.6302494097246091,40107,pomcpow,1,10,lane
0.75,false,528.51046539344,0.75,false,0.5,23.48935401748622,1000.0,0.5234666666666666,17.139354017486205,17.139354017486205,30,0,0.2259355409925655,40108,pomcpow,1,30,lane
0.75,false,222.2542966838224,0.75,false,0.5,29.63390622450965,1000.0,0.49439999999999995,28.24640622450965,27.70776139134795,10,0,0.6302494097246091,40109,pomcpow,1,10,lane
0.75,false,308.1638445354829,0.75,false,0.5,31.606548157485424,1000.0,0.6458461538461538,30.568086619023887,28.294560115312834,13,0,0.5403600876626365,40110,pomcpow,1,13,lane
0.75,false,511.1270932567976,0.75,false,0.5,22.716759700302116,1000.0,0.5516,18.654259700302113,18.654259700302113,30,0,0.2259355409925655,40111,pomcpow,1,30,lane
0.75,false,376.81899608357196,0.75,false,0.5,25.121266405571465,1000.0,0.5344,18.090016405571475,18.090016405571475,20,0,0.37735360253530714,40112,pomcpow,1,20,lane
0.75,false,321.89753492549323,0.75,false,0.5,23.84426184633283,1000.0,0.5611111111111111,19.531761846332834,19.531761846332834,18,0,0.41812033521917696,40113,pomcpow,1,18,lane
0.75,false,443.68513601784633,0.75,false,0.5,29.579009067856422,1000.0,0.5388,28.62275906785642,27.431591703740505,20,0,0.37735360253530714,40114,pomcpow,1,20,lane
0.75,false,236.82541867905016,0.75,false,0.5,31.57672249054002,1000.0,0.6427999999999999,30.676722490540016,29.523265497732115,10,0,0.6302494097246091,40115,pomcpow,1,10,lane
0.75,false,194.70922552464918,0.75,false,0.5,32.45153758744153,1000.0,0.5429999999999999,31.232787587441535,28.43519939515775,8,0,0.6983372960937497,40116,pomcpow,1,8,lane
0.75,false,484.18131162228184,0.75,false,0.5,23.910188228260832,1000.0,0.5595555555555555,20.0629660060386,20.0629660060386,27,0,0.263520094465742,40117,pomcpow,1,27,lane
0.75,false,488.07860263237575,0.75,false,0.5,32.53857350882505,1000.0,0.7744,28.657323508825044,27.31490868170581,20,1,0.02818495448843228,40118,pomcpow,1,20,lane
0.75,false,474.74267408247687,0.75,false,0.5,31.649511605498457,1000.0,0.6846,29.980761605498444,28.628806754472457,20,0,0.37735360253530714,40119,pomcpow,1,20,lane
0.75,false,306.36679105878625,0.75,false,0.5,24.028767926179313,1000.0,0.5508235294117647,19.043473808532255,19.043473808532255,17,0,0.44012666865176525,40120,pomcpow,1,17,lane
0.75,false,737.559382296514,0.75,false,0.5,30.731640929021413,1000.0,0.79725,26.630078429021424,25.583102036105405,32,0,0.20390682574579033,40121,pomcpow,1,32,lane
0.75,false,690.5837258036936,0.75,false,0.5,23.609700027476705,1000.0,0.5835897435897436,19.138546181322845,19.138546181322845,39,0,0.14239574134637464,40122,pomcpow,1,39,lane
0.75,false,327.1413045101458,0.75,false,0.5,31.15631471525198,1000.0,0.9068571428571428,28.424171858109126,28.229170569093878,14,0,0.5133420832795047,40123,pomcpow,1,14,lane
0.75,false,435.6019851085734,0.75,false,0.5,24.200110283809632,1000.0,0.5448333333333334,19.98136028380963,19.98136028380963,24,0,0.30735686772502346,40124,pomcpow,1,24,lane
0.75,false,581.4166294425639,0.75,false,0.5,32.30092385792022,1000.0,0.7808333333333334,28.191548857920218,27.270321476273374,24,0,0.30735686772502346,40125,pomcpow,1,24,lane
0.75,false,288.1644831034133,0.75,false,0.5,29.555331600350083,1000.0,0.5916923076923077,26.641870061888547,25.045309910175167,13,0,0.5403600876626365,40126,pomcpow,1,13,lane
0.75,false,365.9542264373267,0.75,false,0.5,30.496185536443893,1000.0,0.68975,28.644623036443896,27.884758391949628,16,0,0.46329123015975293,40127,pomcpow,1,16,lane
0.75,false,471.95498993095595,0.75,false,0.5,24.20281999645928,1000.0,0.594,17.351858457997757,17.351858457997757,26,0,0.27738957312183365,40128,pomcpow,1,26,lane
0.75,false,541.0050318067834,0.75,false,0.5,31.36261053952368,1000.0,0.6196521739130434,29.976740974306296,29.352009280073517,23,0,0.3235335449737089,40129,pomcpow,1,23,lane
0.75,false,361.16596696740066,0.75,false,0.5,25.344980138063203,1000.0,0.6130526315789474,20.983138032800035,20.983138032800035,19,0,0.3972143184582181,40130,pomcpow,1,19,lane
0.75,false,363.8587621694308,0.75,false,0.5,24.257250811295386,1000.0,0.5484,19.251000811295377,19.251000811295377,20,0,0.37735360253530714,40131,pomcpow,1,20,lane
0.75,false,293.84820307046414,0.75,false,0.5,32.64980034116268,1000.0,0.7,31.74355034116269,26.76342737497111,12,1,0.2844000461382298,40132,pomcpow,1,12,lane
0.75,false,200.74910742665054,0.75,false,0.5,29.74060850765193,1000.0,0.5137777777777778,28.282275174318606,28.282275174318606,9,0,0.6634204312890623,40133,pomcpow,1,9,lane
0.75,false,435.9851473809285,0.75,false,0.5,26.42334226551082,1000.0,0.6461818181818182,19.997205901874437,19.997205901874437,22,0,0.34056162628811465,40134,pomcpow,1,22,lane
0.75,false,954.0006319733542,0.75,false,0.5,33.47370638502997,1000.0,0.6416842105263159,29.743443227135238,28.633906355022198,38,0,0.14989025404881542,40135,pomcpow,1,38,lane
0.75,false,368.6214570345268,0.75,false,0.5,23.404536954573132,1000.0,0.5163809523809524,19.333108383144562,19.333108383144562,21,0,0.35848592240854177,40136,pomcpow,1,21,lane
0.75,false,406.04157817104937,0.75,false,0.5,24.60858049521511,1000.0,0.5652727272727273,18.52335322248784,18.52335322248784,22,0,0.34056162628811465,40137,pomcpow,1,22,lane
0.75,false,370.907360652369,0.75,false,0.5,26.02858671244695,1000.0,0.6469473684210526,20.73911302823643,20.73911302823643,19,0,0.3972143184582181,40138,pomcpow,1,19,lane
0.75,false,479.0889521968152,0.75,false,0.5,26.616052899823067,1000.0,0.6276666666666666,18.412927899823075,18.412927899823075,24,0,0.30735686772502346,40139,pomcpow,1,24,lane
0.75,false,237.79872374728558,0.75,false,0.5,28.824087726943706,1000.0,0.47818181818181815,26.437724090580076,26.437724090580076,11,0,0.5987369392383786,40140,pomcpow,1,11,lane
0.75,false,633.4237408122519,0.75,false,0.5,32.483268759602666,1000.0,0.8095384615384614,30.218845682679586,27.51299896162643,26,0,0.27738957312183365,40141,pomcpow,1,26,lane
0.75,false,185.12899908841567,0.75,false,0.5,30.85483318140261,1000.0,0.5095,29.26108318140261,29.26108318140261,8,0,0.6983372960937497,40142,pomcpow,1,8,lane
0.75,false,870.1757499276108,0.75,false,0.5,34.12453921284748,1000.0,0.7375294117647059,30.60615685990632,28.456000347789267,34,0,0.18402591023557577,40143,pomcpow,1,34,lane
0.75,false,360.91573874280846,0.75,false,0.5,28.30711676414184,1000.0,0.6054117647058824,23.29976382296538,23.29976382296538,17,0,0.44012666865176525,40144,pomcpow,1,17,lane
0.75,false,509.9222134294776,0.75,false,0.5,30.904376571483493,1000.0,0.8087272727272726,28.074831116938043,25.747481321482752,22,0,0.34056162628811465,40145,pomcpow,1,22,lane
0.75,false,181.9976788688928,0.75,false,0.5,30.3329464781488,1000.0,0.45899999999999996,28.1766964781488,28.1766964781488,8,0,0.6983372960937497,40146,pomcpow,1,8,lane
0.75,false,495.69374480757807,0.75,false,0.5,22.790517002647267,1000.0,0.533103448275862,19.777585968164516,19.777585968164516,29,0,0.2378268852553321,40147,pomcpow,1,29,lane
0.75,false,206.60761225601345,0.75,false,0.5,34.43460204266891,1000.0,0.4775,33.77835204266891,27.958574320594714,8,0,0.6983372960937497,40148,pomcpow,1,8,lane
0.75,false,419.2423398855864,0.75,false,0.5,23.2912411047548,1000.0,0.6041666666666666,17.58811610475479,17.58811610475479,24,0,0.30735686772502346,40149,pomcpow,1,24,lane
0.75,false,481.74024529062615,0.75,false,0.5,22.940011680506007,1000.0,0.599,18.038225966220303,18.038225966220303,28,0,0.25034408974245487,40150,pomcpow,1,28,lane
0.75,false,458.91210761366506,0.75,false,0.5,23.53395423659821,1000.0,0.48953846153846153,19.841646544290505,19.841646544290505,26,0,0.27738957312183365,40151,pomcpow,1,26,lane
0.75,false,449.81607400748754,0.75,false,0.5,24.989781889304865,1000.0,0.646,20.161656889304858,20.161656889304858,24,0,0.30735686772502346,40152,pomcpow,1,24,lane
0.75,false,172.13508534025706,0.75,false,0.5,32.78763530290611,1000.0,0.4297142857142857,32.198349588620395,28.206462133411545,7,0,0.7350918906249998,40153,pomcpow,1,7,lane
0.75,false,442.69077942317807,0.75,false,0.5,23.610174902569497,1000.0,0.55408,20.37017490256951,20.37017490256951,25,0,0.2919890243387723,40154,pomcpow,1,25,lane
