cor,crashed,distance,dt,exception,lambda,mean_ego_speed,mean_iterations,mean_search_time,min_ego_speed,min_speed,n_steps,nb_brakes,reward,rng_seed,solver,steps_in_lane,steps_to_lane,terminal
true,false,635.516692423856,0.75,false,0.5,30.262699639231236,10000.0,5.302571428571428,29.07073535351695,28.295001884842787,28,0,0.25034408974245487,40001,omniscient-x10,1,28,lane
true,false,581.8295143795682,0.75,false,0.5,24.24289643248201,10000.0,4.243875,20.340552682482013,20.340552682482013,32,0,0.20390682574579033,40002,omniscient-x10,1,32,lane
true,false,423.23423698455997,0.75,false,0.5,33.19484211643608,10000.0,4.657411764705882,31.07719505761255,29.036942679539315,17,0,0.44012666865176525,40003,omniscient-x10,1,17,lane
true,false,545.982148969381,0.75,false,0.5,25.102627538822116,10000.0,5.046206896551724,22.956075814684183,22.411478204546263,29,0,0.2378268852553321,40004,omniscient-x10,1,29,lane
true,false,221.68603416249846,0.75,false,0.5,32.84237543148125,10000.0,3.7768888888888887,32.30070876481459,28.987326410725494,9,0,0.6634204312890623,40005,omniscient-x10,1,9,lane
true,false,568.9622362966256,0.75,false,0.5,30.3446526024867,10000.0,4.99824,28.259652602486696,27.960293494424363,25,0,0.2919890243387723,40006,omniscient-x10,1,25,lane
true,false,417.53767326200324,0.75,false,0.5,24.205082507942215,10000.0,3.3563478260869566,20.29203902968134,20.29203902968134,23,0,0.3235335449737089,40007,omniscient-x10,1,23,lane
true,false,633.6819461278988,0.75,false,0.5,31.292935611254258,10000.0,5.040444444444444,29.65404672236538,29.218891879966314,27,0,0.263520094465742,40008,omniscient-x10,1,27,lane
true,false,429.57341940998987,0.75,false,0.5,28.63822796066599,10000.0,3.8529999999999998,26.856977960666,26.67601863905989,20,0,0.37735360253530714,40009,omniscient-x10,1,20,lane
true,false,1003.9926430667837,0.75,false,0.5,31.872782319580434,10000.0,4.868190476190476,29.479925176723313,27.912378824761703,42,0,0.0,40010,omniscient-x10,0,,distance
true,false,256.60639732661326,0.75,false,0.5,28.51182192517925,10000.0,3.4363333333333332,24.761821925179248,24.761821925179248,12,0,0.5688000922764596,40011,omniscient-x10,1,12,lane
true,false,559.0363426033983,0.75,false,0.5,24.044573875414983,10000.0,3.398064516129032,19.06070290767304,19.06070290767304,31,0,0.2146387639429372,40012,omniscient-x10,1,31,lane
true,false,389.5497203517688,0.75,false,0.5,24.733315577890085,10000.0,3.501333333333333,19.39402986360436,19.39402986360436,21,0,0.35848592240854177,40013,omniscient-x10,1,21,lane
true,false,596.297883888401,0.75,false,0.5,23.384230740721605,10000.0,3.6876470588235293,19.24820132895691,19.24820132895691,34,0,0.18402591023557577,40014,omniscient-x10,1,34,lane
true,false,250.7827868742089,0.75,false,0.5,33.43770491656119,10000.0,4.1499999999999995,31.150204916561187,28.363236471693718,10,0,0.6302494097246091,40015,omniscient-x10,1,10,lane
true,false,642.2308942390888,0.75,false,0.5,34.25231435941807,10000.0,6.10576,31.072314359418073,29.579700162729484,25,0,0.2919890243387723,40016,omniscient-x10,1,25,lane
true,false,545.4860914474124,0.75,false,0.5,22.728587143642184,10000.0,3.514,18.287180893642194,18.287180893642194,32,0,0.20390682574579033,40017,omniscient-x10,1,32,lane
true,false,369.3726148297904,0.75,false,0.5,22.386219080593357,10000.0,3.286,18.738491807866076,18.738491807866076,22,0,0.34056162628811465,40018,omniscient-x10,1,22,lane
true,false,212.80988916659769,0.75,false,0.5,31.5273909876441,10000.0,4.782666666666667,29.360724320977432,29.360724320977432,9,0,0.6634204312890623,40019,omniscient-x10,1,9,lane
true,false,418.0364838428422,0.75,false,0.5,26.54199897414871,10000.0,5.308761904761905,21.41699897414872,21.41699897414872,21,0,0.35848592240854177,40020,omniscient-x10,1,21,lane
true,false,226.19657242689266,0.75,false,0.5,30.159542990252355,10000.0,2.9632,28.659542990252348,28.50137291463819,10,0,0.6302494097246091,40021,omniscient-x10,1,10,lane
true,false,678.9400213573344,0.75,false,0.5,23.822456889731033,10000.0,4.242947368421053,18.29614110025735,18.29614110025735,38,0,0.14989025404881542,40022,omniscient-x10,1,38,lane
true,false,311.0808359237949,0.75,false,0.5,31.90572676141486,10000.0,5.537230769230769,28.444188299876394,27.722343893176475,13,0,0.5403600876626365,40023,omniscient-x10,1,13,lane
true,false,360.79182585452355,0.75,false,0.5,30.06598548787696,10000.0,3.4099999999999997,28.308172987876965,28.13543442862424,16,0,0.46329123015975293,40024,omniscient-x10,1,16,lane
true,false,369.02603954848394,0.75,false,0.5,28.943218788116386,10000.0,3.8256470588235296,27.178512905763434,27.167710278600605,17,0,0.44012666865176525,40025,omniscient-x10,1,17,lane
true,false,719.2878673710893,0.75,false,0.5,23.391475361661442,10000.0,4.09619512195122,18.64452414214923,18.64452414214923,41,0,0.1285121565651031,40026,omniscient-x10,1,41,lane
true,false,284.93520037446007,0.75,false,0.5,31.659466708273342,10000.0,2.9216666666666664,29.471966708273342,28.276916391068916,12,0,0.5688000922764596,40027,omniscient-x10,1,12,lane
true,false,321.00335078102137,0.75,false,0.5,32.92342059292527,10000.0,4.141538461538461,31.538805208309874,29.576177860485586,13,0,0.5403600876626365,40028,omniscient-x10,1,13,lane
true,false,371.9979536805702,0.75,false,0.5,23.61891769400446,10000.0,3.428952380952381,20.065346265433035,20.065346265433035,21,0,0.35848592240854177,40029,omniscient-x10,1,21,lane
true,false,173.89389434168808,0.75,false,0.5,33.12264654127392,10000.0,3.2485714285714287,31.301217969845347,30.92608502394642,7,0,0.7350918906249998,40030,omniscient-x10,1,7,lane
true,false,701.4439744909789,0.75,false,0.5,30.169633311439952,10000.0,4.3588387096774195,27.459955892085112,27.098878489330943,31,0,0.2146387639429372,40031,omniscient-x10,1,31,lane
true,false,581.0595055885802,0.75,false,0.5,33.68460901962784,10000.0,4.991478260869565,31.90743510658436,28.512177495336292,23,0,0.3235335449737089,40032,omniscient-x10,1,23,lane
true,false,486.630990051883,0.75,false,0.5,24.03116000256212,10000.0,3.5183703703703704,18.489493335895453,18.489493335895453,27,0,0.263520094465742,40033,omniscient-x10,1,27,lane
true,false,445.7268926609802,0.75,false,0.5,31.279080186735452,10000.0,5.263368421052632,29.048817028840723,29.048817028840723,19,0,0.3972143184582181,40034,omniscient-x10,1,19,lane
true,false,323.96392003696633,0.75,false,0.5,33.22706872174014,10000.0,5.346153846153846,31.928991798663212,28.684978549074167,13,0,0.5403600876626365,40035,omniscient-x10,1,13,lane
true,false,248.8183353820931,0.75,false,0.5,27.646481709121456,10000.0,3.4903333333333335,22.521481709121453,22.521481709121453,12,0,0.5688000922764596,40036,omniscient-x10,1,12,lane
true,false,520.7217866985717,0.75,false,0.5,22.396635987035342,10000.0,3.6110967741935482,18.041797277357922,18.041797277357922,31,0,0.2146387639429372,40037,omniscient-x10,1,31,lane
true,false,177.30607932898852,0.75,false,0.5,33.77258653885495,10000.0,2.34,32.1654436817121,29.736692264083974,7,0,0.7350918906249998,40038,omniscient-x10,1,7,lane
true,false,282.2923395247247,0.75,false,0.5,34.217253275724204,10000.0,6.383636363636363,32.78543509390603,29.73698522378809,11,0,0.5987369392383786,40039,omniscient-x10,1,11,lane
true,false,506.86693438366086,0.75,false,0.5,30.719208144464293,10000.0,4.2069090909090905,29.321480871737023,27.831819889122773,22,0,0.34056162628811465,40040,omniscient-x10,1,22,lane
true,false,483.6961993396967,0.75,false,0.5,23.886232066157863,10000.0,4.214814814814814,20.136232066157874,20.136232066157874,27,0,0.263520094465742,40041,omniscient-x10,1,27,lane
true,false,467.7860332281364,0.75,false,0.5,23.989027345032635,10000.0,3.4210769230769227,19.344796575801865,19.344796575801865,26,0,0.27738957312183365,40042,omniscient-x10,1,26,lane
true,false,393.450847555285,0.75,false,0.5,30.85889000433608,10000.0,3.2576470588235296,27.88094882786548,26.769488671361568,17,0,0.44012666865176525,40043,omniscient-x10,1,17,lane
true,false,492.8222376071406,0.75,false,0.5,34.58401667418531,10000.0,4.894947368421052,31.860332463658978,29.275456853964606,19,0,0.3972143184582181,40044,omniscient-x10,1,19,lane
true,false,683.2764840028923,0.75,false,0.5,35.039819692456014,10000.0,5.206615384615385,33.97251200014832,30.32694994845807,26,0,0.27738957312183365,40045,omniscient-x10,1,26,lane
true,false,218.35668105096065,0.75,false,0.5,32.34913793347565,10000.0,4.978222222222222,30.974137933475646,29.33422672565145,9,0,0.6634204312890623,40046,omniscient-x10,1,9,lane
true,false,423.9059183876938,0.75,false,0.5,28.260394559179588,10000.0,4.4814,20.010394559179574,20.010394559179574,20,0,0.37735360253530714,40047,omniscient-x10,1,20,lane
true,false,587.4495954351519,0.75,false,0.5,31.330645089874768,10000.0,4.41568,29.80064508987477,29.337089172796205,25,0,0.2919890243387723,40048,omniscient-x10,1,25,lane
true,false,295.32235077304165,0.75,false,0.5,24.61019589775347,10000.0,3.4324999999999997,18.657070897753464,18.657070897753464,16,0,0.46329123015975293,40049,omniscient-x10,1,16,lane
true,false,1003.2779102835655,0.75,false,0.5,23.468489129440126,10000.0,3.7046315789473683,17.132962813650693,17.132962813650693,57,0,0.0,40050,omniscient-x10,0,,distance
true,false,238.9378981840413,0.75,false,0.5,31.85838642453884,10000.0,6.417199999999999,28.63338642453885,28.63338642453885,10,0,0.6302494097246091,40051,omniscient-x10,1,10,lane
true,false,146.0125706196858,0.75,false,0.5,32.44723791548573,10000.0,3.028,30.75973791548573,30.665420157935287,6,0,0.7737809374999999,40052,omniscient-x10,1,6,lane
true,false,538.9937880480053,0.75,false,0.5,32.66629018472759,10000.0,5.753818181818182,31.456062912000313,31.456062912000313,22,0,0.34056162628811465,40053,omniscient-x10,1,22,lane
true,false,725.1734075486384,0.75,false,0.5,30.215558647859933,10000.0,4.829375,29.03196489785993,27.59046201242339,32,0,0.20390682574579033,40054,omniscient-x10,1,32,lane
true,false,763.8503808938358,0.75,false,0.5,33.948905817503814,10000.0,5.1168,29.298905817503815,28.24768074252189,30,0,0.2259355409925655,40055,omniscient-x10,1,30,lane
true,false,467.2956467554646,0.75,false,0.5,31.153043117030972,10000.0,4.0008,29.35304311703098,28.21023371418015,20,0,0.37735360253530714,40056,omniscient-x10,1,20,lane
true,false,635.4843530645448,0.75,false,0.5,22.29769659875596,10000.0,2.9668421052631575,18.725328177703325,18.725328177703325,38,0,0.14989025404881542,40057,omniscient-x10,1,38,lane
true,false,475.29850457978534,0.75,false,0.5,22.633262122846922,10000.0,3.791,18.026119265704075,18.026119265704075,28,0,0.25034408974245487,40058,omniscient-x10,1,28,lane
true,false,359.7451261267592,0.75,false,0.5,34.26144058350088,10000.0,4.5048571428571424,32.011440583500885,28.20969942809484,14,0,0.5133420832795047,40059,omniscient-x10,1,14,lane
true,false,474.4987796334468,0.75,false,0.5,33.29815997427697,10000.0,4.907157894736842,30.23894944796117,28.20137282260333,19,0,0.3972143184582181,40060,omniscient-x10,1,19,lane
true,false,514.4711152444652,0.75,false,0.5,25.405980999726676,10000.0,3.7785185185185184,21.628203221948887,21.628203221948887,27,0,0.263520094465742,40061,omniscient-x10,1,27,lane
true,false,348.3493643088293,0.75,false,0.5,33.17612993417422,10000.0,4.255142857142857,31.54220136274565,29.036843707340562,14,0,0.5133420832795047,40062,omniscient-x10,1,14,lane
true,false,521.8880150740351,0.75,false,0.5,30.254377685451313,10000.0,3.8370434782608696,28.640247250668722,28.640247250668722,23,0,0.3235335449737089,40063,omniscient-x10,1,23,lane
true,false,228.0334155830439,0.75,false,0.5,33.782728234525024,10000.0,4.623555555555556,31.78272823452503,28.793768946945196,9,0,0.6634204312890623,40064,omniscient-x10,1,9,lane
true,false,592.3857097504235,0.75,false,0.5,34.34120056524194,10000.0,5.121043478260869,29.727070130459317,28.258670588282047,23,0,0.3235335449737089,40065,omniscient-x10,1,23,lane
true,false,295.7801368131211,0.75,false,0.5,32.86445964590234,10000.0,3.7603333333333335,29.489459645902343,29.243439877914412,12,0,0.5688000922764596,40066,omniscient-x10,1,12,lane
true,false,594.1372207490166,0.75,false,0.5,33.00762337494537,10000.0,4.859333333333333,29.429498374945354,27.920428698825695,24,0,0.30735686772502346,40067,omniscient-x10,1,24,lane
true,false,319.4417002925982,0.75,false,0.5,30.423019075485545,10000.0,3.571142857142857,29.056947646914118,28.007831571005323,14,0,0.5133420832795047,40068,omniscient-x10,1,14,lane
true,false,377.9645478973171,0.75,false,0.5,33.596848701983745,10000.0,5.332533333333333,31.271848701983757,28.709615141161102,15,0,0.48767497911552943,40069,omniscient-x10,1,15,lane
true,false,320.31235735408467,0.75,false,0.5,30.50593879562711,10000.0,4.388571428571428,27.505938795627102,26.811292864463866,14,0,0.5133420832795047,40070,omniscient-x10,1,14,lane
true,false,555.3268031155588,0.75,false,0.5,35.258844642257706,10000.0,5.12495238095238,33.794558927972,30.159211296673625,21,0,0.35848592240854177,40071,omniscient-x10,1,21,lane
true,false,277.1255634268166,0.75,false,0.5,33.590977385068676,10000.0,3.5196363636363635,32.465977385068676,29.21630255405564,11,0,0.5987369392383786,40072,omniscient-x10,1,11,lane
true,false,491.32863465560877,0.75,false,0.5,31.19546886702278,10000.0,5.174095238095238,29.034754581308505,27.66925377977757,21,0,0.35848592240854177,40073,omniscient-x10,1,21,lane
true,false,650.3920809505952,0.75,false,0.5,30.971051473837868,10000.0,4.933857142857143,27.27462290240929,27.27462290240929,28,0,0.25034408974245487,40074,omniscient-x10,1,28,lane
true,false,285.7909263580559,0.75,false,0.5,29.31188988287753,10000.0,4.193230769230769,27.350351421339063,27.350351421339063,13,0,0.5403600876626365,40075,omniscient-x10,1,13,lane
true,false,162.51484053911472,0.75,false,0.5,30.955207721736137,10000.0,3.4382857142857137,29.50877915030756,28.121309841696448,7,0,0.7350918906249998,40076,omniscient-x10,1,7,lane
true,false,351.0077443078938,0.75,false,0.5,33.429308981704175,10000.0,3.423142857142857,32.00966612456131,28.685349913078667,14,0,0.5133420832795047,40077,omniscient-x10,1,14,lane
true,false,325.96142847651697,0.75,false,0.5,22.874486208878384,10000.0,3.013894736842105,18.295538840457333,18.295538840457333,19,0,0.3972143184582181,40078,omniscient-x10,1,19,lane
true,false,634.4781480802798,0.75,false,0.5,33.83883456428159,10000.0,4.84176,30.883834564281585,28.911224101197806,25,0,0.2919890243387723,40079,omniscient-x10,1,25,lane
true,false,515.6204572933789,0.75,false,0.5,34.374697152891926,10000.0,4.1408,32.16219715289193,29.321086053388022,20,0,0.37735360253530714,40080,omniscient-x10,1,20,lane
true,false,645.120371850768,0.75,false,0.5,23.247580967595244,10000.0,3.1701621621621623,19.102310697325002,19.102310697325002,37,0,0.15777921478822676,40081,omniscient-x10,1,37,lane
true,false,486.4826814371995,0.75,false,0.5,30.88778929759997,10000.0,4.467809523809524,29.423503583314243,28.067039434788047,21,0,0.35848592240854177,40082,omniscient-x10,1,21,lane
true,false,624.1672725971338,0.75,false,0.5,23.77780086084319,10000.0,3.7612571428571426,18.6778008608432,18.6778008608432,35,0,0.17482461472379698,40083,omniscient-x10,1,35,lane
true,false,616.8290549740493,0.75,false,0.5,29.372812141621395,10000.0,4.687714285714285,25.850490713049965,25.850490713049965,28,2,-0.585596535257545,40084,omniscient-x10,1,28,lane
true,false,533.839109955698,0.75,false,0.5,22.960821933578405,10000.0,3.6576774193548385,20.275338062610665,20.275338062610665,31,0,0.2146387639429372,40085,omniscient-x10,1,31,lane
true,false,452.68024266223966,0.75,false,0.5,30.17868284414931,10000.0,4.1032,27.178682844149314,27.178682844149314,20,0,0.37735360253530714,40086,omniscient-x10,1,20,lane
true,false,418.0638583051798,0.75,false,0.5,32.7893222200141,10000.0,4.84470588235294,29.656969278837636,27.667224748711014,17,0,0.44012666865176525,40087,omniscient-x10,1,17,lane
true,false,247.65961987129978,0.75,false,0.5,30.019347863187853,10000.0,2.745454545454545,27.9398024086424,27.601159031553294,11,0,0.5987369392383786,40088,omniscient-x10,1,11,lane
true,false,618.8147694912536,0.75,false,0.5,31.734090743141213,10000.0,5.395846153846154,29.960052281602742,29.960052281602742,26,0,0.27738957312183365,40089,omniscient-x10,1,26,lane
true,false,659.335621633643,0.75,false,0.5,32.55978378437743,10000.0,5.203703703703703,31.532006006599644,29.68487319484249,27,0,0.263520094465742,40090,omniscient-x10,1,27,lane
true,false,358.4878415188214,0.75,false,0.5,29.87398679323512,10000.0,5.0889999999999995,28.18648679323512,27.310516386878522,16,0,0.46329123015975293,40091,omniscient-x10,1,16,lane
true,false,1002.8998196489717,0.75,false,0.5,32.61462828126737,10000.0,4.567024390243903,26.449994134925937,26.449994134925937,41,0,0.0,40092,omniscient-x10,0,,distance
true,false,326.96056096267023,0.75,false,0.5,29.063160974459574,10000.0,3.3050666666666664,27.588160974459583,27.588160974459583,15,0,0.48767497911552943,40093,omniscient-x10,1,15,lane
true,false,503.7350118015272,0.75,false,0.5,30.52939465463801,10000.0,5.4034545454545455,27.921440109183457,27.131397916664703,22,0,0.34056162628811465,40094,omniscient-x10,1,22,lane
true,false,432.91859746581673,0.75,false,0.5,30.380252453741527,10000.0,4.395157894736842,28.288147190583643,27.676302102913326,19,0,0.3972143184582181,40095,omniscient-x10,1,19,lane
true,false,430.6655438061838,0.75,false,0.5,33.777689710288925,10000.0,4.747294117647059,32.25563088675952,29.391677081306074,17,0,0.44012666865176525,40096,omniscient-x10,1,17,lane
true,false,352.9993267698762,0.75,false,0.5,33.61898350189297,10000.0,5.692857142857142,31.931483501892963,29.45311283651825,14,0,0.5133420832795047,40097,omniscient-x10,1,14,lane
true,false,764.3858810385035,0.75,false,0.5,36.39932766850016,10000.0,4.936428571428571,33.801113382785886,31.346788752626363,28,0,0.25034408974245487,40098,omniscient-x10,1,28,lane
true,false,582.9278335533935,0.75,false,0.5,33.792917887153244,10000.0,5.284521739130434,30.00200655158681,28.491789939348724,23,0,0.3235335449737089,40099,omniscient-x10,1,23,lane
true,false,587.5887048743033,0.75,false,0.5,32.643816937461295,10000.0,5.6468333333333325,28.221941937461295,27.74106297754161,24,0,0.30735686772502346,40100,omniscient-x10,1,24,lane
true,false,273.0735784146842,0.75,false,0.5,30.34150871274269,10000.0,3.072666666666666,28.216508712742687,28.216508712742687,12,0,0.5688000922764596,40101,omniscient-x10,1,12,lane
true,false,631.0749605902952,0.75,false,0.5,26.29479002459563,10000.0,4.644625,19.26354002459562,19.26354002459562,32,0,0.20390682574579033,40102,omniscient-x10,1,32,lane
true,false,371.15963847423785,0.75,false,0.5,27.493306553647248,10000.0,4.408444444444444,19.951639886980587,19.951639886980587,18,0,0.41812033521917696,40103,omniscient-x10,1,18,lane
true,false,407.60710169863614,0.75,false,0.5,30.193118644343418,10000.0,4.843555555555556,29.00561864434343,27.815407026277168,18,0,0.41812033521917696,40104,omniscient-x10,1,18,lane
true,false,226.42676442786552,0.75,false,0.5,30.190235257048737,10000.0,3.7163999999999997,29.14023525704873,27.19110508781695,10,0,0.6302494097246091,40105,omniscient-x10,1,10,lane
true,false,184.35159822708914,0.75,false,0.5,30.725266371181522,10000.0,3.746,28.89714137118152,27.50270421290719,8,0,0.6983372960937497,40106,omniscient-x10,1,8,lane
true,false,418.00682363562754,0.75,false,0.5,30.963468417453893,10000.0,4.952222222222222,30.067635084120553,29.0945885675336,18,0,0.41812033521917696,40107,omniscient-x10,1,18,lane
true,false,201.3417082033368,0.75,false,0.5,33.5569513672228,10000.0,3.4779999999999998,32.3850763672228,29.67807577385133,8,0,0.6983372960937497,40108,omniscient-x10,1,8,lane
true,false,266.88597539734593,0.75,false,0.5,32.3498151996783,10000.0,3.9207272727272726,29.861178836041923,29.62639713019679,11,0,0.5987369392383786,40109,omniscient-x10,1,11,lane
true,false,630.5958572412056,0.75,false,0.5,30.028374154343126,10000.0,4.301571428571428,29.345338440057397,28.835545913246193,28,0,0.25034408974245487,40110,omniscient-x10,1,28,lane
true,false,457.21950933928906,0.75,false,0.5,24.385040498095417,10000.0,4.43888,19.16504049809543,19.16504049809543,25,0,0.2919890243387723,40111,omniscient-x10,1,25,lane
true,false,610.7770967605136,0.75,false,0.5,32.57477849389406,10000.0,4.89264,29.66477849389404,29.11555975436579,25,0,0.2919890243387723,40112,omniscient-x10,1,25,lane
true,false,421.9552242999722,0.75,false,0.5,29.61089293333138,10000.0,4.773263157894736,27.00562977543666,26.969282594914095,19,0,0.3972143184582181,40113,omniscient-x10,1,19,lane
true,false,606.4747748173751,0.75,false,0.5,32.34532132359334,10000.0,5.136,27.45532132359334,26.262776348868073,25,0,0.2919890243387723,40114,omniscient-x10,1,25,lane
true,false,695.9865334686694,0.75,false,0.5,33.14221587946045,10000.0,5.035428571428572,30.98596587946043,28.76808840295531,28,0,0.25034408974245487,40115,omniscient-x10,1,28,lane
true,false,608.9726004117792,0.75,false,0.5,31.229364123680988,10000.0,4.847538461538462,28.013017969834834,25.38060652475973,26,0,0.27738957312183365,40116,omniscient-x10,1,26,lane
true,false,310.1449171174387,0.75,false,0.5,29.53761115404178,10000.0,4.184857142857142,27.63582543975607,27.340226129460994,14,0,0.5133420832795047,40117,omniscient-x10,1,14,lane
true,false,680.1522644617863,0.75,false,0.5,32.38820306960887,10000.0,4.843142857142857,27.446238783894593,27.21184931693948,28,0,0.25034408974245487,40118,omniscient-x10,1,28,lane
