cor,crashed,distance,dt,exception,lambda,mean_ego_speed,mean_iterations,mean_search_time,min_ego_speed,min_speed,n_steps,nb_brakes,reward,rng_seed,solver,steps_in_lane,steps_to_lane,terminal
true,false,532.1509727988072,0.75,false,0.5,24.466711393048605,1000.0,0.3736551724137931,17.1218838068417,17.1218838068417,29,3,-0.8105979237485738,40094,mlmpc,1,29,lane
true,false,527.8291137197053,0.75,false,0.5,23.45907172087579,1000.0,0.4433333333333333,18.9965717208758,18.9965717208758,30,0,0.2259355409925655,40095,mlmpc,1,30,lane
true,false,727.4320063611453,0.75,false,0.5,24.24773354537151,1000.0,0.36419999999999997,16.5321085453715,16.5321085453715,40,0,0.1352759542790559,40096,mlmpc,1,40,lane
true,false,560.4786267885139,0.75,false,0.5,23.35327611618808,1000.0,0.38875,17.072026116188084,17.072026116188084,32,0,0.20390682574579033,40097,mlmpc,1,32,lane
true,false,438.7619662231834,0.75,false,0.5,30.790313419170765,1000.0,0.3932631578947368,29.56662920864445,27.71689346866233,19,0,0.3972143184582181,40098,mlmpc,1,19,lane
true,false,458.3006943032835,0.75,false,0.5,32.16145223180936,1000.0,0.4821052631578947,30.0496101265462,29.48154709701287,19,0,0.3972143184582181,40099,mlmpc,1,19,lane
true,false,338.0664117084931,0.75,false,0.5,28.172200975707756,1000.0,0.29774999999999996,26.672200975707753,26.259433957218203,16,0,0.46329123015975293,40100,mlmpc,1,16,lane
true,false,418.4261988669286,0.75,false,0.5,30.994533249402117,1000.0,0.4102222222222222,27.93203324940211,27.93203324940211,18,0,0.41812033521917696,40101,mlmpc,1,18,lane
true,false,254.81965187553666,0.75,false,0.5,26.135348910311453,1000.0,0.3689230769230769,20.510348910311457,20.510348910311457,13,0,0.5403600876626365,40102,mlmpc,1,13,lane
true,false,1005.3532172616362,0.75,false,0.5,34.37105016279098,1000.0,0.4087179487179487,30.669127085867885,28.192401855770548,39,0,0.14239574134637464,40103,mlmpc,1,39,distance
true,false,556.7289350276945,0.75,false,0.5,22.494098384957354,1000.0,0.36763636363636365,18.3577347485937,18.3577347485937,33,0,0.1937114844585008,40104,mlmpc,1,33,lane
true,false,448.89760472709014,0.75,false,0.5,33.2516744242289,1000.0,0.38822222222222225,32.1891744242289,29.276251354027586,18,0,0.41812033521917696,40105,mlmpc,1,18,lane
true,false,621.5176944527522,0.75,false,0.5,31.872702279628317,1000.0,0.44584615384615384,30.9496253565514,27.67764802819164,26,0,0.27738957312183365,40106,mlmpc,1,26,lane
true,false,444.30753109327856,0.75,false,0.5,31.179475866194988,1000.0,0.4757894736842105,28.968949550405526,28.968949550405526,19,0,0.3972143184582181,40107,mlmpc,1,19,lane
true,false,448.43284407853776,0.75,false,0.5,22.144831806347543,1000.0,0.3677037037037037,16.742054028569754,16.742054028569754,27,0,0.263520094465742,40108,mlmpc,1,27,lane
true,false,491.884025189512,0.75,false,0.5,34.51817720628154,1000.0,0.33452631578947367,33.05765089049207,28.91550476710928,19,0,0.3972143184582181,40109,mlmpc,1,19,lane
true,false,679.3864190386768,0.75,false,0.5,34.8403291814706,1000.0,0.376,32.63359841223982,29.555098743435256,26,0,0.27738957312183365,40110,mlmpc,1,26,lane
true,false,894.6619681781875,0.75,false,0.5,35.08478306581127,1000.0,0.4608235294117647,32.81272424228188,25.90507527112274,34,1,0.09201295511778788,40111,mlmpc,1,34,lane
true,false,754.5376852103786,0.75,false,0.5,33.535008231572384,1000.0,0.44866666666666666,31.24750823157237,28.477304020087367,30,0,0.2259355409925655,40112,mlmpc,1,30,lane
true,false,372.7674008774015,0.75,false,0.5,23.66777148427946,1000.0,0.39828571428571424,16.739200055708025,16.739200055708025,21,0,0.35848592240854177,40113,mlmpc,1,21,lane
true,false,778.0475476273058,0.75,false,0.5,33.46441065063681,1000.0,0.3969032258064516,30.573281618378743,29.68912201234329,31,0,0.2146387639429372,40114,mlmpc,1,31,lane
true,false,807.6261823729179,0.75,false,0.5,35.89449699435191,1000.0,0.4273333333333333,33.044496994351924,27.25313216906137,30,0,0.2259355409925655,40115,mlmpc,1,30,lane
true,false,854.761051876465,0.75,false,0.5,34.535800075816766,1000.0,0.4393939393939394,31.944890984907687,28.902497405257925,33,0,0.1937114844585008,40116,mlmpc,1,33,lane
true,false,553.6589483977907,0.75,false,0.5,29.528477247882172,1000.0,0.47744,26.43847724788217,26.43847724788217,25,0,0.2919890243387723,40117,mlmpc,1,25,lane
true,false,317.06042255660077,0.75,false,0.5,30.196230719676265,1000.0,0.3054285714285714,28.374802148247703,27.813839594696535,14,0,0.5133420832795047,40118,mlmpc,1,14,lane
true,false,761.10964623948,0.75,false,0.5,32.735898762988384,1000.0,0.49587096774193545,31.151221343633544,28.2637015777521,31,0,0.2146387639429372,40119,mlmpc,1,31,lane
true,false,599.947830519228,0.75,false,0.5,29.627053358974223,1000.0,0.44266666666666665,28.071497803418666,27.946174371964762,27,0,0.263520094465742,40120,mlmpc,1,27,lane
true,false,396.78596957798374,0.75,false,0.5,24.047634519877803,1000.0,0.3518181818181818,16.019225428968703,16.019225428968703,22,0,0.34056162628811465,40121,mlmpc,1,22,lane
true,false,407.99384714776625,0.75,false,0.5,30.221766455390092,1000.0,0.3951111111111111,29.075933122056746,28.170642916307344,18,0,0.41812033521917696,40122,mlmpc,1,18,lane
true,false,345.3452214371729,0.75,false,0.5,32.89002108925456,1000.0,0.5499999999999999,30.88109251782599,28.582997144304702,14,0,0.5133420832795047,40123,mlmpc,1,14,lane
true,false,682.7795203585933,0.75,false,0.5,35.01433437736376,1000.0,0.40353846153846157,33.6152959158253,30.58760784756949,26,0,0.27738957312183365,40124,mlmpc,1,26,lane
true,false,399.8222208226501,0.75,false,0.5,23.178099757834786,1000.0,0.38817391304347826,17.1780997578348,17.1780997578348,23,0,0.3235335449737089,40125,mlmpc,1,23,lane
true,false,437.15240339486746,0.75,false,0.5,34.28646301136215,1000.0,0.40141176470588236,32.4776394819504,29.982909171736065,17,0,0.44012666865176525,40126,mlmpc,1,17,lane
true,false,573.9589765747144,0.75,false,0.5,31.886609809706354,1000.0,0.5315,29.917859809706357,29.917859809706357,24,0,0.30735686772502346,40127,mlmpc,1,24,lane
true,false,833.9362746538042,0.75,false,0.5,28.510641868506124,1000.0,0.3539487179487179,16.452949560813792,16.452949560813792,39,0,0.14239574134637464,40128,mlmpc,1,39,lane
true,false,706.4806867505604,0.75,false,0.5,34.88793514817582,1000.0,0.3562962962962963,31.7629351481758,28.892216676256904,27,0,0.263520094465742,40129,mlmpc,1,27,lane
true,false,397.071041517545,0.75,false,0.5,27.8646344924593,1000.0,0.4357894736842105,19.930423966143508,19.930423966143508,19,0,0.3972143184582181,40130,mlmpc,1,19,lane
true,false,224.34388338277677,0.75,false,0.5,29.912517784370234,1000.0,0.31279999999999997,27.77501778437024,26.7340550768336,10,1,0.31512470486230454,40131,mlmpc,1,10,lane
true,false,539.2262257102767,0.75,false,0.5,29.957012539459818,1000.0,0.37616666666666665,27.457012539459825,27.457012539459825,24,0,0.30735686772502346,40132,mlmpc,1,24,lane
true,false,402.42307089962156,0.75,false,0.5,21.46256378131315,1000.0,0.26639999999999997,16.782563781313144,16.782563781313144,25,0,0.2919890243387723,40133,mlmpc,1,25,lane
true,false,331.4728962303929,0.75,false,0.5,23.261255875817046,1000.0,0.36757894736842106,16.175729560027577,16.175729560027577,19,0,0.3972143184582181,40134,mlmpc,1,19,lane
true,false,595.1297244073364,0.75,false,0.5,29.389122192954886,1000.0,0.4773333333333333,21.111344415177093,21.111344415177093,27,0,0.263520094465742,40135,mlmpc,1,27,lane
true,false,733.5543797315418,0.75,false,0.5,33.72663814857663,1000.0,0.4395862068965517,31.942155389955964,29.513477777763182,29,0,0.2378268852553321,40136,mlmpc,1,29,lane
true,false,299.6238620093364,0.75,false,0.5,33.2915402232596,1000.0,0.33999999999999997,31.541540223259602,29.567407422808635,12,0,0.5688000922764596,40137,mlmpc,1,12,lane
true,false,142.21574325414886,0.75,false,0.5,31.60349850092197,1000.0,0.22133333333333333,30.603498500921972,27.99756913180149,6,0,0.7737809374999999,40138,mlmpc,1,6,lane
true,false,253.35650893426663,0.75,false,0.5,33.780867857902216,1000.0,0.322,32.955867857902206,29.119810260025158,10,0,0.6302494097246091,40139,mlmpc,1,10,lane
true,false,721.2876997436659,0.75,false,0.5,29.14293736338044,1000.0,0.4732121212121212,23.30202827247136,23.059061165923683,33,1,0.0968557422292504,40140,mlmpc,1,33,lane
true,false,572.1914464110282,0.75,false,0.5,31.788413689501567,1000.0,0.5046666666666667,28.804038689501567,27.399782310395064,24,0,0.30735686772502346,40141,mlmpc,1,24,lane
true,false,487.8198608503059,0.75,false,0.5,26.017059245349646,1000.0,0.45071999999999995,17.017059245349664,17.017059245349664,25,0,0.2919890243387723,40142,mlmpc,1,25,lane
true,false,300.5157173667261,0.75,false,0.5,23.569860185625576,1000.0,0.3364705882352941,18.783095479743224,18.783095479743224,17,0,0.44012666865176525,40143,mlmpc,1,17,lane
true,false,661.3232688472666,0.75,false,0.5,33.914013787039316,1000.0,0.48876923076923073,28.159206094731637,27.867123463236428,26,0,0.27738957312183365,40144,mlmpc,1,26,lane
true,false,541.497626052416,0.75,false,0.5,31.39116672767629,1000.0,0.46799999999999997,29.09225368419802,29.09225368419802,23,0,0.3235335449737089,40145,mlmpc,1,23,lane
true,false,673.8813273939238,0.75,false,0.5,34.55801678943199,1000.0,0.3926153846153846,33.764747558662776,28.781740878909787,26,0,0.27738957312183365,40146,mlmpc,1,26,lane
true,false,630.0784966257082,0.75,false,0.5,33.604186486704435,1000.0,0.43488,31.639186486704425,28.06013406519265,25,0,0.2919890243387723,40147,mlmpc,1,25,lane
true,false,476.4145985600895,0.75,false,0.5,30.24854594032314,1000.0,0.5323809523809524,26.748545940323133,26.335217136598143,21,0,0.35848592240854177,40148,mlmpc,1,21,lane
true,false,435.8703440794413,0.75,false,0.5,21.52446143602179,1000.0,0.33037037037037037,16.63557254713291,16.63557254713291,27,0,0.263520094465742,40149,mlmpc,1,27,lane
